DATE,MKTRF,SMB,MGMT,PERF,RF
19950703,0.003300,-0.002864893,-0.000226612,0.0029177145,0.00020
19950705,0.001800,-0.000126619,-0.00453114,-0.000505621,0.00020
19950706,0.011200,-0.005587892,-0.002480807,0.0029074411,0.00020
19950707,0.005900,0.0008547786,-0.003508768,-0.000265421,0.00020
19950710,0.001700,0.0057783752,0.0020816942,0.0014649514,0.00020
19950711,-0.003400,0.0061587184,0.0003901727,0.0017741584,0.00020
19950712,0.011000,-0.002597696,-0.01232053,0.0053923922,0.00020
19950713,0.000700,0.0027540247,-0.004790703,0.0053321754,0.00020
19950714,-0.001400,0.0017398894,-0.002307388,-0.002068221,0.00020
19950717,0.004000,0.0019142756,-0.003747933,0.0076403813,0.00020
19950718,-0.008000,-0.000545981,0.0063598412,-0.003144301,0.00020
19950719,-0.016500,-0.005455754,0.0176292588,-0.008523873,0.00020
19950720,0.005900,-0.000189151,-0.006215696,0.0030521635,0.00020
19950721,0.000600,0.0048488195,-0.003172868,0.0015790104,0.00020
19950724,0.006900,0.0029674981,-0.007653874,0.0067176999,0.00020
19950725,0.007600,-0.005692396,-0.002233713,0.0035389064,0.00020
19950726,0.002400,0.0031781279,-0.003003223,-0.00129524,0.00020
19950727,0.007000,0.0004323408,-0.005850277,0.0026062788,0.00020
19950728,-0.002800,0.0046640647,-0.001418063,-0.004244205,0.00020
19950731,-0.001100,0.0016232496,0.0008988544,-0.000452488,0.00020
19950801,-0.005100,0.0021787811,0.0071214979,-0.002984074,0.00020
19950802,-0.002100,-0.002454948,0.0072455761,-0.00947164,0.00020
19950803,-0.001100,-0.000671698,0.0034973119,-0.006734427,0.00020
19950804,0.001500,0.0032062078,-0.002630164,0.0007476799,0.00020
19950807,0.002400,0.0028179582,0.0010498039,0.0001644638,0.00020
19950808,0.000500,-0.000475177,0.0006956886,-0.001899162,0.00020
19950809,0.000100,0.0055282742,-0.005152825,0.0003799287,0.00020
19950810,-0.002600,0.0029168701,0.0002270637,-0.004768421,0.00020
19950811,-0.003400,0.0041761855,-0.002793656,0.0034805481,0.00020
19950814,0.007500,-0.003414603,-0.001823132,0.0095153375,0.00020
19950815,-0.001100,0.0021404422,-0.002462164,-0.002313807,0.00020
19950816,0.004500,-0.000859964,-0.007609669,0.001903987,0.00020
19950817,0.000000,0.0037709969,-0.001027323,-0.000736305,0.00020
19950818,0.000700,-0.00036495,-0.000460517,-0.001402675,0.00020
19950821,-0.002200,0.004705626,0.0089162244,-0.007414864,0.00020
19950822,0.001800,-0.002852855,-0.004152801,0.0051333643,0.00020
19950823,-0.002800,0.0061762272,-0.001620453,0.0019414363,0.00020
19950824,-0.000700,-0.001146213,0.0051381726,-0.003184197,0.00020
19950825,0.004000,-0.004693568,0.0052484749,-0.006000042,0.00020
19950828,-0.003000,-0.002352393,0.0134931435,-0.010015297,0.00020
19950829,0.000300,-0.004777917,0.0052021341,-0.006439525,0.00020
19950830,0.003200,0.0047819323,-0.005636284,-0.00216744,0.00020
19950831,0.003200,0.0047503906,-0.002902414,-0.000617608,0.00020
19950901,0.002700,-0.004211428,0.0026902211,-0.004413635,0.00020
19950905,0.009600,-0.003056164,-0.008590152,0.0052737847,0.00020
19950906,0.003600,0.0038852736,-0.00244513,0.0064862138,0.00020
19950907,0.000800,0.0026239765,-0.001279584,0.0030577289,0.00020
19950908,0.005100,0.0008902189,-0.00315342,0.0035326721,0.00020
19950911,0.002400,-0.002355918,-0.001611735,0.0030669584,0.00020
19950912,0.002500,-0.000198998,0.0063330505,-0.008635501,0.00020
19950913,0.004100,-0.001488571,0.0004784647,0.0046496192,0.00020
19950914,0.005900,-0.006859885,0.0068010734,-0.006019576,0.00020
19950915,-0.001800,-0.003492864,0.0099264493,-0.013837083,0.00020
19950918,-0.001400,0.0000326235,-0.005193663,0.0124242975,0.00020
19950919,0.003000,0.0007665508,-0.006127196,0.0087357533,0.00020
19950920,0.004400,-0.000597615,-0.007897863,-0.005138375,0.00020
19950921,-0.006200,0.0038199376,0.0029404609,0.0030963947,0.00020
19950922,-0.003200,0.0005470291,0.0034573102,0.0019716858,0.00020
19950925,-0.001900,-0.002835049,0.0089850187,-0.003228909,0.00020
19950926,-0.001200,-0.00274914,0.0046354839,-0.001260287,0.00020
19950927,-0.003100,-0.006688291,0.0052014537,-0.002975105,0.00020
19950928,0.008900,-0.000509725,-0.006882353,0.0039923272,0.00020
19950929,-0.001100,0.0065402728,0.0063867235,-0.002324,0.00020
19951002,-0.006300,-0.002989008,0.0091257228,-0.00735663,0.00020
19951003,-0.001700,-0.006387844,0.0097021356,-0.001106808,0.00020
19951004,-0.004600,-0.005481224,0.0147276056,-0.005602025,0.00020
19951005,0.002900,-0.001964906,-0.006524488,0.0031505739,0.00020
19951006,0.000000,-0.000372235,0.0071080253,-0.003446858,0.00020
19951009,-0.010700,-0.005711793,0.0171854272,-0.00851939,0.00020
19951010,-0.002500,-0.006205258,0.0038855605,0.0028620028,0.00020
19951011,0.006200,0.0047608841,-0.007594083,0.0035621865,0.00020
19951012,0.008000,0.000419533,-0.00974559,0.0063436046,0.00020
19951013,0.003300,-0.00069948,0.0035380448,-0.000631078,0.00020
19951016,-0.002000,0.0038146376,0.0028036536,0.0037286522,0.00020
19951017,0.006000,-0.002153324,-0.010081513,0.0113103165,0.00020
19951018,0.002200,0.00486139,0.0005507908,0.0047351955,0.00020
19951019,0.003100,-0.004079235,0.0055487049,0.0091025825,0.00020
19951020,-0.005700,0.0018946598,0.0053535882,-0.003664593,0.00020
19951023,-0.003800,-0.001113859,-0.00122094,0.0099623656,0.00020
19951024,0.001100,-0.002015633,0.0010560046,0.0045469543,0.00020
19951025,-0.008600,-0.001340689,0.0049918562,-0.000663794,0.00020
19951026,-0.009400,0.002497058,-0.001085558,0.0072061025,0.00020
19951027,0.004100,-0.005523067,-0.001618149,-0.000244204,0.00020
19951030,0.006400,-0.001662534,-0.007571062,0.009991569,0.00020
19951031,-0.002800,0.0027922634,-0.000978868,0.0068190369,0.00020
19951101,0.005100,-0.002365271,0.0009110598,0.0007249458,0.00020
19951102,0.010400,-0.003513778,-0.005177094,0.0022806701,0.00020
19951103,0.003100,0.0053834519,-0.005858552,0.0026494343,0.00020
19951106,-0.002800,0.0034394403,0.0002890272,-0.004346862,0.00020
19951107,-0.004900,0.0006264524,0.0098091166,-0.011119217,0.00020
19951108,0.007300,-0.003590728,0.0045332742,0.007040448,0.00020
19951109,0.004500,0.0023496562,-0.008533171,0.008682125,0.00020
19951110,-0.001200,0.0028487008,-0.001140007,0.0012013348,0.00020
19951113,-0.001400,-0.001531045,0.0033507214,-0.001730525,0.00020
19951114,-0.006700,0.0012794014,0.0095992632,-0.008039129,0.00020
19951115,0.005500,-0.005150557,0.0008820976,-0.003382593,0.00020
19951116,0.005800,-0.002676324,0.0034289644,-0.003325724,0.00020
19951117,0.003800,-0.001637978,-0.000315649,-0.002984709,0.00020
19951120,-0.005800,-0.000361204,0.0102825071,-0.007568672,0.00020
19951121,0.002200,-0.007188205,0.0070954866,0.0005185451,0.00020
19951122,-0.002300,-0.00022023,0.0020691914,-0.006176023,0.00020
19951124,0.003300,0.0007940273,-0.005033946,0.0039386197,0.00020
19951127,0.001700,-0.002527046,0.001542459,-0.001139694,0.00020
19951128,0.007900,-0.001827263,-0.012103982,0.0118545768,0.00020
19951129,0.004000,0.0009016579,-0.00194794,0.0006008281,0.00020
19951130,-0.000500,0.0042875701,-0.002371903,0.0028878204,0.00020
19951201,0.001400,-0.001563705,0.0081228965,-0.009471161,0.00020
19951204,0.010300,-0.00516772,-0.001364968,-0.003254905,0.00020
19951205,0.004300,-0.004126055,0.003083397,0.0034520649,0.00020
19951206,0.001800,-0.002805222,0.0085740099,0.0050142579,0.00020
19951207,-0.006900,0.005272451,-0.000798201,0.0018779281,0.00020
19951208,0.001900,0.0020485129,-0.002066213,0.0025983093,0.00020
19951211,0.002400,-0.002050323,0.0040217842,-0.000719522,0.00020
19951212,-0.002600,0.0015133982,0.0036848864,0.0002505748,0.00020
19951213,0.004400,-0.000886272,-0.000272592,0.0037821473,0.00020
19951214,-0.008300,0.0075711709,0.0125591797,-0.001950296,0.00020
19951215,-0.002900,-0.00435816,0.0048652846,-0.01155812,0.00020
19951218,-0.017500,-0.001035651,0.0127629147,-0.005437177,0.00020
19951219,0.009900,-0.00633181,-0.013082408,0.0050089253,0.00020
19951220,-0.005700,0.0105617255,-0.002830027,-0.005654489,0.00020
19951221,0.007000,0.0022370319,-0.000806177,-0.004440565,0.00020
19951222,0.003200,0.0031991313,-0.003394703,-0.003199443,0.00020
19951226,0.003100,-0.001546242,0.0040802189,0.0049355613,0.00020
19951227,0.001300,0.0004768184,0.0015238024,0.0030105739,0.00020
19951228,-0.000500,-0.002322142,0.0036596023,0.0010401877,0.00020
19951229,0.004000,0.0022955035,-0.003109197,-0.000284412,0.00020
19960102,0.005900,-0.0019358,-0.004463847,-0.010970209,0.00020
19960103,-0.000800,-0.000908856,0.0099546441,-0.017428096,0.00020
19960104,-0.008100,-0.003990966,0.0086107146,-0.007010316,0.00020
19960105,-0.001500,0.0021298023,-0.000717884,0.0008184879,0.00020
19960108,0.002400,-0.002177815,0.0019844552,0.000437363,0.00020
19960109,-0.016700,0.0025851478,0.0227970095,-0.012898844,0.00020
19960110,-0.016200,0.0051008269,-0.00757739,0.0005277944,0.00020
19960111,0.008700,-0.002376777,-0.008391998,-0.000801993,0.00020
19960112,-0.001300,0.0002452327,0.0026961718,0.0032233304,0.00020
19960115,-0.005800,-0.004116265,0.0108795273,-0.009750825,0.00020
19960116,0.010200,-0.010719879,0.0021127281,0.0024233278,0.00020
19960117,-0.000900,0.0055280226,-0.002332559,-0.001432107,0.00020
19960118,0.003700,0.0039928149,-0.004441708,0.0059666447,0.00020
19960119,0.005700,0.0009924359,-0.00202205,0.0094796949,0.00020
19960122,0.004100,-0.001507207,-0.005931406,0.0026812801,0.00020
19960123,-0.000200,0.0038937826,-0.003494139,0.0032099601,0.00020
19960124,0.010500,0.001185072,-0.00454368,0.0076671509,0.00020
19960125,-0.004000,0.0040252671,0.0050635736,0.0000792569,0.00020
19960126,0.006300,-0.003548136,-0.000016184,0.0028164543,0.00020
19960129,0.003700,-0.003349942,0.0023687239,-0.00179746,0.00020
19960130,0.009100,-0.00297103,-0.002299124,-0.000130685,0.00020
19960131,0.008300,-0.006008428,0.0009423444,-0.002758731,0.00020
19960201,0.004300,0.0016710623,-0.009271278,0.0014500278,0.00020
19960202,-0.002800,0.0057054558,-0.003975652,0.0033520073,0.00020
19960205,0.007500,-0.00333196,-0.006902809,0.0091194339,0.00020
19960206,0.006800,-0.004436504,0.000802494,0.0019522513,0.00020
19960207,0.003600,-0.005855159,0.0064530268,-0.001728198,0.00020
19960208,0.007900,-0.002751003,0.0005348261,0.0032226182,0.00020
19960209,0.000800,0.0002143598,0.0011715594,0.0022092538,0.00020
19960212,0.005500,-0.005533407,0.0037177599,-0.000889717,0.00020
19960213,-0.002000,-0.000862221,0.0051348781,-0.002943265,0.00020
19960214,-0.004600,0.0095907409,-0.001199226,-0.004398712,0.00020
19960215,-0.003100,0.0047922274,-0.002032155,0.0007814921,0.00020
19960216,-0.003900,0.008696593,-0.000758839,-0.000016078,0.00020
19960220,-0.010500,0.0049111696,-0.006302006,0.0003363062,0.00020
19960221,0.010400,-0.003575064,-0.004933038,0.0038221258,0.00020
19960222,0.015600,-0.004934873,-0.008131476,0.008591234,0.00020
